COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,220
COTIL,Espanhol,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,221
COTIL,Estática das Estruturas e Resistência dos Materiais I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,222
COTIL,Ética e Cidadania,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,223
COTIL,Expressão Gráfica I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,224
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,225
COTIL,Gestão Ambiental,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,226
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,227
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,228
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,229
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,230
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,231
COTIL,Matemática Básica,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,232
COTIL,Materiais de Construção Civil,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,233
COTIL,Mecânica dos Fluidos,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,234
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,235
COTIL,Redação Técnica,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,236
COTIL,Sociologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,237
COTIL,Técnicas Construtivas,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,238
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,239
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,240
COTIL,Estática das Estruturas e Resistência dos Materiais II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,241
COTIL,Expressão Gráfica II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,242
COTIL,Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,243
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,244
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,245
COTIL,História,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,246
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,247
COTIL,Instalações Elétricas Prediais,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,248
COTIL,Instalações Hidrossanitárias Prediais,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,249
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,250
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,251
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,252
COTIL,Mecânica dos Solos,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,253
COTIL,Planejamento e Orçamento da Construção,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,254
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,255
COTIL,Segurança do Trabalho,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,256
COTIL,Sociologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,257
COTIL,Tecnologia da Construção Civil,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1521,258
COTIL,Enfermagem em Saúde do Adulto II: Situações Cirúrgicas,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20168,259
COTIL,Enfermagem em Saúde do Adulto I: Situações Clínicas,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20168,260
COTIL,Anatomia e Fisiologia Humana,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20168,261
COTIL,Enfermagem em Saúde do Idoso,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20168,262
COTIL,Enfermagem em Saúde Coletiva e Epidemiologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20168,263
